id;F1;CodF1;F2a;F2b;F3_1;F4;F5;F6;F7;F8;A1;A2_1;A2_2;A2_3;A2_4;A3a_1;A3a_2;A4_1;A4_2;A4_3;A4_4;A4_5;A4_6;A4_7;A4_8;A4_9;A4_10;A4_11;A4_12;A4_13;A5;A6_1;A6_2;A6_3;A6_4;A6_5;A6_6;A6_7;A6_8;A6_9;A6_10;A6_11;A7_1;A7_2;A7_3;A7_4;A7_5;A7_6;A7_7;A7_8;A7_9;A7_10;A7_11;B1_1;B1_2;B1_3;B1_4;B1_5;B1_6;B1_7;B1_8;B1_9;B1_10;B1_11;B2_1;B2_2;B2_3;B3_1;B3_2;B3_3;B3_4;B3_5;B3_6;B4_1;B4_2;B4_3;B4_4
494;25;3;2;2;Barcelona;1;6;3;2;1;2;0;1;1;0;Fortnite;Hogwarts legacy;4;4;4;5;4;5;4;1;1;3;4;4;3;1;4;4;3;3;3;3;3;4;3;3;4;4;4;3;4;4;4;4;4;4;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
493;23;3;2;2;Portugalete;6;4;4;2;1;2;0;1;1;0;Fifa;Fornite;4;5;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;5;5;4;5;5;4;5;4;5;4;5;5;4;4;4;5;4;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
491;18;2;1;1;granada;3;4;3;1;1;2;1;1;0;0;fortnite;valorant;2;5;3;2;3;4;2;2;2;4;5;5;5;2;5;4;1;5;4;2;2;2;4;1;1;1;5;4;5;2;5;4;4;5;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
490;21;3;2;2;Leganés;4;5;3;1;1;1;0;0;1;0;Township;Pixel art;4;5;2;2;2;5;3;4;2;5;5;4;4;1;5;3;3;3;3;4;4;4;4;2;2;4;4;5;5;4;5;3;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
487;18;2;2;2;Santa Cruz de Tenerife;7;4;3;1;1;3;1;0;1;0;Sims 4;NumberMatch;5;4;4;2;2;1;1;1;1;4;4;3;5;1;4;3;1;1;1;2;1;1;4;1;1;1;5;4;4;4;4;4;4;1;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
486;25;3;2;2;Lleida;1;1;3;2;1;3;1;0;1;0;Call of duty móvile;Highrise;3;5;2;3;5;5;3;5;5;4;5;5;5;6;5;3;5;5;5;5;5;5;5;2;5;5;5;5;5;3;5;1;5;4;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
483;20;3;2;2;Alicante;2;3;3;2;1;2;1;0;1;1;Fornite;Call of duty;5;4;4;4;2;5;5;4;5;5;4;3;5;4;5;1;5;1;5;1;4;5;4;4;4;4;4;3;4;5;4;4;3;3;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
478;23;3;1;1;Oviedo;5;5;4;1;1;2;0;1;1;0;FIFA;Rocket league;4;4;4;3;3;4;1;1;2;5;4;3;4;2;2;3;1;1;2;3;5;4;4;1;2;4;4;4;5;1;4;3;3;2;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
477;19;2;1;1;Madrid;4;6;3;1;1;3;0;1;1;0;Fifa;Candy Crush;4;5;4;3;4;5;2;1;1;5;4;3;4;4;4;5;2;4;1;4;2;5;5;4;4;2;5;4;5;5;5;5;4;4;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
476;19;2;2;2;Madrid;4;6;3;1;1;2;0;1;1;0;brawl stars;fortnite;5;4;4;2;1;4;1;4;1;4;5;4;3;1;5;2;1;1;1;5;4;4;2;1;1;4;5;4;5;2;4;4;3;4;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
474;18;2;2;2;Alicante;2;4;3;1;1;2;0;0;1;1;Subway surf;Candy crush;5;4;5;3;3;5;1;1;1;5;5;4;4;1;5;4;1;5;1;1;3;1;4;1;1;3;5;5;5;1;5;3;1;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
469;19;2;1;1;A Estrada;5;3;2;1;1;4;1;0;1;0;GTA 5;Clash of clans;2;5;3;4;4;4;5;5;4;5;5;5;5;8;3;4;2;4;4;2;3;4;4;2;2;2;4;3;4;3;4;4;4;4;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
467;24;3;1;1;Córdoba;3;5;3;1;1;1;1;0;1;0;CSGO;Clash Royale;2;3;3;3;3;2;2;2;3;3;2;3;3;1;2;2;2;2;2;3;2;2;2;2;2;2;3;3;3;3;3;2;2;4;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
466;19;2;2;2;murcia;2;4;3;1;1;2;1;1;0;0;fornite;calll of duty;5;4;5;5;4;5;3;5;5;5;5;5;5;3;5;5;1;5;5;1;5;5;5;4;2;5;5;5;5;5;5;5;5;5;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
464;22;3;1;1;Viveiro;5;3;2;1;1;4;0;1;0;0;Off The grid;Mafia;1;5;1;1;1;5;5;5;1;5;5;5;5;1;5;1;3;1;5;4;4;5;5;1;5;5;5;5;5;5;5;1;5;5;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
463;24;3;2;2;Quart de Poblet;2;4;4;1;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;4;5;4;5;3;5;5;5;5;5;5;5;5;5;4;5;5;5;5;1;5;5;5
459;20;3;2;2;Sanlúcar de Barrameda;3;4;3;1;1;1;1;0;1;0;Solitario;Candy Crush;4;4;4;4;3;4;3;4;3;3;4;4;4;1;4;4;4;3;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
458;18;2;1;1;Extremadura;4;3;3;1;1;2;1;1;1;0;Fortnite;Call of dutty;4;5;4;4;5;5;4;4;4;5;5;5;4;3;5;5;5;5;5;3;4;5;5;3;5;5;5;5;4;5;4;5;5;5;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
454;25;3;1;1;montgat;1;4;4;2;1;2;1;1;1;0;Fall Guys;Splatoon 3;4;5;3;5;4;5;3;4;4;5;5;5;4;2;4;3;4;3;2;5;4;3;2;4;4;3;3;4;5;5;4;2;3;3;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
453;23;3;2;2;madrid;4;6;4;2;1;2;0;1;1;0;fortnite;fifa;4;3;2;4;4;4;4;2;4;5;5;2;4;3;4;4;2;2;4;1;4;2;4;4;4;1;5;4;4;4;4;4;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
452;22;3;2;2;Alicante;2;4;3;1;1;2;1;1;0;0;Crash Bandicoot;Assasins creed;4;3;4;4;3;4;5;4;4;4;3;3;4;2;4;4;3;4;4;4;4;4;3;4;4;3;3;4;3;4;4;4;4;4;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
448;23;3;2;2;Sevilla;3;5;3;2;1;2;0;0;1;0;sims;call of dutty;4;5;3;2;5;5;3;4;2;5;5;3;4;3;5;2;3;3;3;4;4;2;4;2;1;1;4;5;5;5;5;4;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
447;24;3;1;1;sevilla;3;5;3;1;1;3;1;1;1;0;schedule 1;clash of clans;4;4;3;4;3;4;5;4;3;3;3;4;4;5;4;4;4;3;4;4;4;5;4;5;5;5;4;4;4;3;4;4;4;5;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
442;20;3;2;2;Alcalá de henares;4;3;3;2;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;1;3;1;3;1;2;2;1;2;1;2;2;3;3;2;3;2;3;3;3
440;23;3;2;2;Jaén;3;5;3;2;1;3;0;1;0;0;Fortnite;Ea fc;4;4;3;3;3;3;3;4;4;4;2;3;4;6;4;4;4;4;4;4;2;4;4;3;4;4;3;4;4;4;4;4;4;4;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
439;22;3;1;1;TERRASSA;1;5;3;2;1;4;1;0;1;0;cs2;LEAGUE OF LEGENDS;4;5;4;4;5;5;4;2;3;2;3;4;4;5;3;4;4;3;2;3;4;3;2;2;4;4;4;3;4;5;4;4;5;4;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
436;18;2;2;2;Guadalajara;4;4;3;1;1;1;0;0;1;0;Among us;Parchís;4;4;3;4;4;4;1;5;1;4;4;3;5;1;4;3;1;1;1;1;1;1;4;1;1;1;4;4;5;1;4;3;3;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
435;25;3;2;2;Elche;2;5;4;2;1;2;0;1;1;0;Clondike;Súper Mario;4;3;2;3;4;3;4;2;4;3;4;4;3;1;4;3;2;4;3;4;3;2;3;4;3;4;3;4;3;2;3;4;3;2;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
433;21;3;2;2;Madrid;4;6;3;1;1;1;0;0;1;0;Call of Duty;Mobile legends;5;5;4;5;5;5;4;4;4;4;4;4;5;3;3;4;4;2;4;2;4;4;4;2;2;2;4;4;5;2;4;4;4;4;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
429;18;2;2;2;Madrid;4;6;3;1;1;3;1;1;1;0;League of legends;Gta;4;4;4;5;4;4;2;2;2;3;4;4;4;4;4;4;4;2;2;4;4;4;3;4;3;2;4;4;3;4;2;4;2;4;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
427;21;3;2;2;Meliana;2;3;3;2;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;3;3;2;2;2;2;3;2;4;3;3;3;2;3;3;4;3;3;3
423;19;2;2;2;Andalucía;3;3;2;2;1;1;1;1;1;0;lol;valorant;4;3;4;4;4;4;4;4;4;4;3;4;4;3;4;3;3;1;1;1;4;4;4;1;1;4;5;5;5;5;4;4;4;3;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
421;21;3;2;2;ciudad real;4;4;3;1;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;3;2;4;2;4;5;3;4;5;4;5;2;4;3;4;4;4;2;4;1;4;3;4
420;21;3;1;1;Murcia;2;5;3;3;1;2;1;1;1;0;Genshin impact;Minecraft;3;4;3;4;4;5;1;1;1;5;5;4;3;3;4;3;2;2;1;3;4;3;4;2;1;1;5;4;5;2;3;4;3;1;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
419;25;3;2;2;Madrid;4;6;3;1;1;2;0;1;1;1;Cody cross;Fortnite;4;3;4;4;4;3;2;5;2;2;5;4;3;4;4;3;2;4;4;2;4;4;4;2;2;4;4;4;5;5;5;4;2;2;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
418;23;3;1;1;Madrid;4;6;3;2;1;4;1;1;1;0;NBA 2k;League of legends;4;4;4;4;4;2;5;4;2;5;4;5;5;3;4;4;2;2;4;4;4;4;5;4;4;3;5;4;4;5;5;4;4;4;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
413;22;3;1;1;madrid;4;6;3;2;1;4;1;1;0;0;league of legends;valorant;4;4;3;3;4;5;1;4;2;5;5;5;2;4;4;2;1;1;4;4;2;2;4;2;3;4;4;2;2;3;4;2;4;1;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
410;23;3;1;1;Sevilla;3;5;3;2;1;4;0;1;1;0;Pokemon masters;Pokemon espada;3;4;3;3;3;4;1;1;1;5;4;4;4;3;4;3;3;3;4;3;4;4;3;4;3;1;4;4;4;3;4;4;3;3;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
409;25;3;1;1;Pájara;7;3;4;2;1;2;1;1;0;0;Valorant;Cs go 2;3;4;3;2;5;4;1;4;1;5;5;5;4;1;4;2;1;1;1;1;1;1;4;1;1;1;5;4;4;1;5;4;2;2;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
404;22;3;2;2;Alicante;2;3;3;2;1;3;1;0;1;0;Animal Crossing;Zelda;4;4;4;4;3;2;1;1;1;4;3;3;4;1;4;4;1;1;1;3;2;4;4;1;2;3;5;4;5;4;4;3;1;1;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
403;19;2;2;2;Madrid;4;6;3;1;1;2;1;0;1;0;Fortnite;Call of Duty;4;5;4;1;2;4;1;1;1;4;4;4;5;1;4;4;3;4;1;4;4;4;4;1;4;1;3;4;4;1;4;4;4;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
399;16;2;1;1;Covaleda;4;2;2;1;1;1;1;0;0;0;Valorant;Csgo;4;2;5;4;4;3;4;5;1;5;3;3;2;1;4;5;1;1;1;3;1;2;5;1;1;1;4;1;4;1;5;4;1;3;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
398;21;3;1;1;Marmolejo;3;2;4;2;1;4;0;1;1;0;Fortnite;Rocket League;5;4;4;5;4;5;1;4;1;3;4;3;5;1;5;3;4;5;3;4;2;2;4;1;3;5;3;4;4;2;2;5;2;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
397;21;3;1;1;Zaragoza;1;5;4;1;1;2;1;0;1;0;ARK survival ascended;Control;3;4;4;2;2;4;1;1;1;5;5;4;4;1;4;3;1;1;1;4;2;3;4;1;1;2;1;4;5;1;5;2;4;1;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
393;25;3;1;1;Madrid;4;6;4;1;1;3;0;1;0;0;Animal crossing;Fortnite;4;3;5;4;4;2;5;2;2;5;5;4;2;3;4;5;2;5;2;4;5;5;2;2;4;4;5;5;4;5;4;5;4;5;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
391;24;3;2;2;Moron de la Frontera;3;4;3;2;1;2;0;1;1;0;Animal crossing;Mario bros;5;5;4;4;3;4;4;4;4;4;4;4;4;5;4;4;3;5;4;4;4;4;5;3;5;4;3;4;4;4;3;5;4;4;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
390;23;3;2;2;Aljaraque;3;4;4;1;1;4;1;1;0;0;The witcher;super mario odysey;4;4;5;5;4;5;4;4;5;5;4;5;5;7;4;4;5;5;5;5;5;4;4;4;5;4;5;5;5;4;4;4;5;5;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
389;21;3;1;1;Cullar;3;2;3;3;1;3;0;0;1;1;Free fire;Clash of clans;3;3;4;3;3;4;3;3;4;4;5;3;5;1;4;3;3;3;4;3;2;4;4;3;4;2;3;2;3;3;3;3;2;3;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
388;18;2;2;2;Cambrils;1;4;3;2;1;2;0;0;1;0;Royal Match;Clash Royal;2;1;2;2;4;4;4;2;2;4;4;4;4;2;4;4;1;4;4;2;4;2;5;2;2;2;4;4;4;2;5;4;4;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
387;22;3;2;2;Puerto del Rosario;7;3;4;2;1;2;1;0;0;1;Candy crush;Call of dutty;4;5;5;2;4;5;3;2;1;5;5;4;5;4;5;3;1;1;2;3;1;4;4;1;3;4;5;4;5;3;5;4;5;4;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
383;20;3;2;2;Valdemoro;4;4;3;1;1;2;1;0;1;0;minecraft;cod mobile;4;3;4;4;5;5;4;5;5;3;5;4;4;5;4;3;4;5;5;4;4;3;4;2;4;4;5;5;5;5;4;4;4;4;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
381;21;3;1;1;navalmoral de la mata;3;3;3;1;1;3;1;1;1;0;fortnite;gta;4;5;4;5;4;4;4;5;4;4;5;4;5;3;4;5;5;4;4;5;4;4;4;5;4;4;4;5;4;5;4;4;4;4;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
379;20;3;1;1;La línea de la concepció;3;4;3;3;1;2;1;0;0;0;Valorant;Fortnite;3;5;4;4;5;2;4;4;5;4;3;3;3;6;3;3;1;1;4;5;4;3;4;3;4;2;3;2;1;1;2;4;3;4;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
378;23;3;2;2;Las Palmas de Gran Canaria;7;5;4;1;1;3;0;1;1;0;Gran turismo;Subway surfers;5;5;4;4;4;5;1;4;4;5;5;5;5;2;5;4;4;2;4;5;4;4;4;2;4;5;5;5;5;4;5;5;5;5;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
373;25;3;1;1;Roquetas de mar;3;5;4;2;1;2;1;1;1;0;Fc 25;Fortnite;4;5;5;4;3;3;4;4;4;4;4;3;3;5;4;4;4;4;3;4;4;4;4;4;2;4;3;4;4;4;4;4;2;4;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
372;20;3;2;2;Astorga;5;2;3;2;1;2;0;1;1;0;Episode;Tomodachi Life;4;3;4;5;4;4;1;1;1;4;5;4;4;2;3;4;1;4;1;4;4;4;4;1;2;4;5;5;5;3;5;4;5;4;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
368;23;3;1;1;Roquetas de mar;3;4;3;1;1;3;0;1;0;0;Overwatch;Ea FC 25;4;3;4;4;4;4;1;4;1;5;4;4;4;1;4;3;1;4;4;5;5;4;5;2;4;1;4;5;5;5;5;4;4;4;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
364;18;2;1;1;Granadilla;7;4;2;3;2; ;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;2;4;4;2;4;4;4;3;3;4;4;4;4;4;4;3;4;4;3;4;4;4
363;24;3;2;2;Barcelona;1;6;4;2;1;2;0;1;0;0;Castelvania;Fortini;5;5;5;5;5;5;1;4;1;5;5;5;5;4;4;5;2;1;1;1;1;2;5;1;1;1;5;5;5;5;5;5;2;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
361;20;3;2;2;Morata de tajuña;4;1;2;1;1;2;0;0;1;0;Call of duty;Clash royale;4;4;4;4;4;4;3;4;3;3;4;3;3;3;4;3;3;4;3;4;4;3;4;3;3;4;4;3;3;3;3;3;3;4;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
360;25;3;1;1;Murcia;2;5;4;2;1;3;1;1;1;0;Minecraft;FIFA;4;4;3;5;4;5;4;4;4;4;4;4;4;4;4;3;3;4;3;4;5;4;3;2;3;4;5;4;5;4;4;4;4;4;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
359;22;3;1;1;Arroyo de la luz;3;2;3;1;1;4;0;1;1;0;Fifa;Clash royale;4;4;2;4;5;4;4;5;4;3;4;5;4;6;4;4;4;2;4;4;5;4;4;2;2;4;4;2;2;5;4;4;5;4;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
358;22;3;2;2;alberic;2;3;3;1;1;1;0;1;1;1;block bast;parchis;5;4;3;4;5;3;3;2;1;4;4;4;3;3;4;3;1;2;1;4;4;4;5;3;2;3;5;5;5;4;5;4;5;4;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
357;19;2;1;1;Albacete;2;5;3;1;1;2;0;1;1;0;FC25;Fortnite;4;4;4;4;4;4;5;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;5;4;4;5;4;3;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
355;21;3;1;1;Manilva;3;3;2;1;1;1;1;0;1;0;Mário Party Superstars;Mário Kart;5;5;5;5;5;5;5;5;5;5;5;5;5;2;5;5;5;5;5;5;4;4;4;4;4;5;3;2;4;2;4;4;5;4;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
353;25;3;1;1;Sevilla;3;5;4;1;1;3;1;1;1;0;League of Legends;Cs2;2;3;4;4;3;4;1;1;2;5;5;5;5;3;5;1;2;3;4;4;4;5;4;3;3;2;5;4;5;4;4;5;4;4;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
352;20;3;1;1;Mutxamel;2;4;3;1;1;2;0;0;1;0;DLS25;Rocket League;3;5;2;4;5;5;5;5;1;5;5;4;5;6;3;5;5;5;4;5;4;4;4;4;4;4;4;4;4;4;4;2;2;4;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
349;20;3;2;2;Murcia;2;5;3;2;1;4;1;1;1;1;Mario kart;Ice age village;5;5;4;4;5;4;3;5;4;5;5;5;5;3;4;2;1;4;1;5;5;5;5;1;2;2;5;5;5;4;5;4;4;5;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
348;25;3;2;2;València;2;5;4;2;1;2;1;0;1;0;Call of duty;The las sososf;4;3;4;3;4;3;3;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
345;22;3;2;2;Badajoz;4;4;3;1;1;2;0;1;1;0;The last of us;Fortnite;3;4;3;3;4;5;1;1;1;4;4;4;3;2;4;4;1;1;1;2;3;1;4;1;1;2;5;4;4;3;5;5;3;4;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
344;22;3;2;2;madrid;4;6;4;1;1;2;1;1;1;0;fifa;clash royals;4;3;4;4;4;4;4;4;4;4;3;3;4;3;4;4;3;3;3;4;4;4;4;4;4;2;4;4;3;4;4;4;4;3;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
343;25;3;2;2;esplugues de llobregat;1;4;2;2;1;4;1;0;1;0;pokemon;sonic;4;4;3;3;4;3;4;4;4;4;3;3;4;3;3;3;4;3;4;3;4;3;4;4;3;3;3;4;4;3;3;4;3;4;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
342;24;3;2;2;Barcelona;1;6;4;2;1;2;0;1;1;0;Clash royale;Fornite;4;4;4;4;4;2;4;4;4;4;5;3;5;4;4;5;4;4;3;2;4;2;4;2;4;5;5;5;5;5;5;5;4;4;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
341;24;3;2;2;Valencia;2;5;2;3;1;1;0;0;1;0;Pool;Tetris;5;3;4;5;5;5;3;5;4;5;4;5;4;3;5;3;1;5;5;2;3;3;5;1;3;4;5;5;5;5;5;4;5;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
339;25;3;2;2;madrid;4;6;3;2;1;1;1;0;1;0;freefayer;valorant;4;3;4;4;3;3;1;1;1;3;3;3;4;3;3;3;1;1;2;1;1;1;3;1;1;1;3;1;1;3;4;3;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
338;18;2;1;1;Cáceres;3;4;3;1;1;3;1;0;1;0;Clash royale;Elden ring;2;5;2;2;4;5;1;4;2;4;2;4;4;1;4;4;2;4;4;2;4;4;4;4;4;4;2;5;5;2;1;5;1;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
336;18;2;1;1;Álava;6;5;3;1;1;2;0;1;1;0;Rocket league;Red read redemption 2;4;4;4;3;5;4;1;2;1;4;3;5;4;3;4;3;2;5;4;2;1;1;3;2;1;4;5;4;5;4;5;2;3;4;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
333;23;3;1;1;Alicante;2;5;4;3;1;2;1;0;1;0;Gta v;Victoria 3;2;4;3;3;3;4;4;1;1;5;4;5;4;3;1;1;1;1;1;1;1;1;1;1;1;1;4;3;5;2;5;3;1;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
332;21;3;1;1;PonteCaldelas;5;2;2;2;1;3;1;0;1;0;Minecraft;PUBG;4;3;4;3;4;2;4;4;4;3;5;3;4;6;4;3;4;4;3;2;2;2;3;2;3;2;2;3;2;2;2;2;2;2;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
327;19;2;1;1;Madrid;4;6;3;1;1;2;1;1;1;0;League of leguends;Rust;4;3;4;5;5;4;2;2;2;4;3;3;3;4;3;3;2;2;1;2;2;2;4;2;5;2;4;3;4;4;5;5;2;2;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
324;22;3;2;2;andalucia;3;4;3;3;1;2;1;0;0;0;market simulator;minecraft;4;3;4;4;4;3;2;4;3;3;3;3;3;2;3;3;2;3;2;1;2;2;1;1;1;3;3;3;3;2;3;3;4;3;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
